nivel,tienda,mes,area_batch,estado_veterana,n_dias,n_lotes,uds_total,uds_media_lote,p1_min_medio,p2_min_medio,p3_min_medio,p23_min_medio,p4_min_medio,p5_min_medio,p6_min_medio,p7_min_medio,prep_min_medio,total_min_util_medio,p1_ef_min_medio,p2_ef_min_medio,p3_ef_min_medio,p23_ef_min_medio,p4_ef_min_medio,p5_ef_min_medio,p6_ef_min_medio,p7_ef_min_medio,prep_ef_min_medio,total_min_efec_medio,p1_par_min_medio,p2_par_min_medio,p3_par_min_medio,p23_par_min_medio,p4_par_min_medio,p5_par_min_medio,p6_par_min_medio,p7_par_min_medio,prep_par_min_medio,total_min_paradas_medio,p1_pct_medio,p2_pct_medio,p3_pct_medio,p23_pct_medio,p4_pct_medio,p5_pct_medio,p6_pct_medio,p7_pct_medio,prep_pct_medio,p1_ef_pct_medio,p2_ef_pct_medio,p3_ef_pct_medio,p23_ef_pct_medio,p4_ef_pct_medio,p5_ef_pct_medio,p6_ef_pct_medio,p7_ef_pct_medio,prep_ef_pct_medio,p1_par_pct_medio,p2_par_pct_medio,p3_par_pct_medio,p23_par_pct_medio,p4_par_pct_medio,p5_par_pct_medio,p6_par_pct_medio,p7_par_pct_medio,prep_par_pct_medio,prod_total_min_ud_media,prod_efectiva_min_ud_media,uph_total_media,uph_efec_media,prod_real_oficial,prod_efec_oficial
tienda_mes,4443,1/7/2026,REFRIGERADO,Veterana,27,214,25.339,"117,61","0,3079","5,94","13,91",0,0,"0,7911","2,43","4,35","19,85","27,73","0,3079","5,94","13,85",0,0,"0,7911","2,43","2,11","19,79","25,44",0,0,"0,0599",0,0,0,0,"2,24","0,0599","2,3","0,011","0,2127","0,5026",0,0,"0,0282","0,087","0,1585","0,7153","0,0121","0,2305","0,5494",0,0,"0,0306","0,0945","0,0828","0,7799",0,0,"0,0166",0,0,0,0,"0,9834","0,0166","0,2367","0,2167","257,67","281,75",,
tienda_mes,4443,1/7/2026,CONGELADO,Veterana,27,173,8.815,"50,75","0,2326","3,18","8,33",0,0,"0,7878","2,14","4,47","11,52","19,14","0,2326","3,18","8,1",0,0,"0,7878","2,14","2,37","11,29","16,82",0,0,"0,231",0,0,0,0,"2,1","0,231","2,33","0,0123","0,1673","0,4329",0,0,"0,0417","0,112","0,2338","0,6002","0,0141","0,1883","0,4819",0,0,"0,047","0,1278","0,141","0,6702",0,0,"0,0679",0,0,0,0,"0,9321","0,0679","0,3793","0,3328","160,59","183,91",,
tienda_mes,4443,1/7/2026,FRESCOS,Veterana,27,206,15.790,"75,98","0,4033",0,0,"17,28","1,28","0,9291","4,05","4,65","17,28","28,58","0,4033",0,0,"17,23","1,28","0,9291","4,05","2,53","17,23","26,42",0,0,0,"0,044",0,0,0,"2,12","0,044","2,16","0,014",0,0,"0,605","0,0446","0,0329","0,1419","0,1616","0,605","0,015",0,0,"0,6515","0,0482","0,0354","0,1536","0,0963","0,6515",0,0,0,"0,0107",0,0,0,"0,9893","0,0107","0,3791","0,3509","161,05","173,93",,
tienda_mes,4443,1/7/2026,FYV,Veterana,27,171,12.141,"70,54","0,7847",0,0,"9,51","4,62","1,18","2,97","3,91","9,51","22,98","0,7847",0,0,"9,42","4,54","1,18","2,92","2,49","9,42","21,35",0,0,0,"0,0886","0,0759",0,"0,0455","1,42","0,0886","1,63","0,0341",0,0,"0,4143","0,2011","0,0516","0,1282","0,1706","0,4143","0,0365",0,0,"0,4423","0,213","0,0553","0,1358","0,117","0,4423",0,0,0,"0,026","0,1",0,"0,0228","0,8512","0,026","0,3294","0,3061","184,66","198,95",,
tienda_mes,4443,1/7/2026,HORNO,Veterana,27,112,2.802,"25,06","0,2648","1,33","1,72",0,0,"0,6998","3,31","0,3168","3,05","7,64","0,2648","1,33","1,72",0,0,"0,6998","3,31","0,3168","3,05","7,64",0,0,0,0,0,0,0,0,0,0,"0,033","0,1719","0,2242",0,0,"0,0947","0,4386","0,0376","0,3961","0,033","0,1719","0,2242",0,0,"0,0947","0,4386","0,0376","0,3961",,,,,,,,,,"0,3166","0,3166","202,1","202,1",,
tienda_mes,4443,1/7/2026,PENDIENTES,Veterana,27,133,1.516,"11,25","0,6618","1,23","3,34",0,0,"0,5307","3,32","3,23","4,57","12,31","0,6618","1,23","3,25",0,0,"0,5307","3,32","1,54","4,47","10,53",0,0,"0,0936",0,0,0,0,"1,68","0,0936","1,78","0,0559","0,1027","0,266",0,0,"0,0479","0,2787","0,2487","0,3687","0,0656","0,1203","0,298",0,0,"0,0558","0,3214","0,1389","0,4183",0,0,"0,0714",0,0,0,0,"0,9286","0,0714","1,18","0,9995","57,7","65,85",,
tienda_mes,4458,1/7/2026,GLOBAL,Liebre,27,,101.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2976","0,2936"
tienda_mes,4458,1/7/2026,SECOS,Veterana,27,383,57.226,"148,88","2,61","7,76","28,27",0,0,"1,72","0,7335","1,92","36,02","43,01","2,43","7,71","28,11",0,0,"1,65","0,7335","1,83","35,83","42,47","0,1821","0,0442","0,1531",0,0,"0,0718",0,"0,0878","0,1973","0,539","0,0606","0,1797","0,6576",0,0,"0,0399","0,0171","0,0451","0,8373","0,0572","0,1809","0,6623",0,0,"0,0387","0,0173","0,0436","0,8432","0,3625","0,0537","0,2436",0,0,"0,1553",0,"0,1849","0,2973","0,29","0,2864","207,85","210,5",,
tienda_mes,4458,1/7/2026,REFRIGERADO,Veterana,27,163,17.670,"108,01","1,7","5,17","12,65",0,0,"1,05","2,04","2,1","17,82","24,71","1,66","5,17","12,48",0,0,"1,05","2,04","1,89","17,65","24,29","0,0382",0,"0,1703",0,0,0,0,"0,2059","0,1703","0,4144","0,0687","0,2099","0,511",0,0,"0,0427","0,0823","0,0853","0,7209","0,068","0,2133","0,5132",0,0,"0,0435","0,0835","0,0785","0,7265","0,1429",0,"0,2857",0,0,0,0,"0,5714","0,2857","0,2302","0,2266","262,07","266,74",,
tienda_mes,4458,1/7/2026,CONGELADO,Veterana,27,139,7.234,"51,9","1,56","2,91","7,89",0,0,"1,22","2,29","1,98","10,79","17,85","1,44","2,91","7,89",0,0,"1,16","2,29","1,94","10,79","17,62","0,1232",0,0,0,0,"0,0565",0,"0,0455",0,"0,2251","0,088","0,1631","0,4406",0,0,"0,0685","0,1281","0,1117","0,6037","0,0822","0,165","0,4462",0,0,"0,0662","0,1294","0,111","0,6112","0,5",0,0,0,0,"0,25",0,"0,25",0,"0,3474","0,3427","174,44","176,48",,
tienda_mes,4458,1/7/2026,FRESCOS,Veterana,27,150,10.356,"68,84","1,55",0,0,"15,96","1,16","1,04","4,45","1,5","15,96","25,65","1,55",0,0,"15,83","1,12","1,04","4,45","1,4","15,83","25,38",0,0,0,"0,1307","0,0459",0,0,"0,1007","0,1307","0,2773","0,06",0,0,"0,6222","0,045","0,0405","0,1741","0,0583","0,6222","0,0608",0,0,"0,6242","0,0438","0,0408","0,1758","0,0547","0,6242",0,0,0,"0,5","0,1201",0,0,"0,3799","0,5","0,3761","0,3719","160,94","162,64",,
tienda_mes,4458,1/7/2026,FYV,Veterana,27,109,6.324,"57,32",2,0,0,"7,79","4,39","1,19","3,25","1,24","7,79","19,86","1,95",0,0,"7,61","4,27","1,19","3,25","1,18","7,61","19,45","0,0453",0,0,"0,1775","0,1228",0,0,"0,0665","0,1775","0,412","0,1014",0,0,"0,3889","0,2202","0,0612","0,1648","0,0635","0,3889","0,1017",0,0,"0,3892","0,2181","0,0624","0,1678","0,0609","0,3892","0,25",0,0,"0,1822","0,3178",0,0,"0,25","0,1822","0,3557","0,3489","172,58","175,9",,
tienda_mes,4458,1/7/2026,HORNO,Veterana,27,79,1.878,"24,05","1,24","1,34","1,97",0,0,"0,9238","2,52","0,2443","3,32","8,24","1,07","1,34","1,97",0,0,"0,9238","2,52","0,2443","3,32","8,07","0,1746",0,0,0,0,0,0,0,0,"0,1746","0,149","0,1638","0,2361",0,0,"0,1134","0,3075","0,0302","0,3999","0,1316","0,1681","0,2399",0,0,"0,1148","0,3143","0,0312","0,408",1,0,0,0,0,0,0,0,0,"0,3524","0,345","177,89","182,94",,
tienda_mes,4458,1/7/2026,PENDIENTES,Veterana,27,36,332,"9,62","1,06","0,7203","1,27",0,0,"0,5447","1,87","2,73","1,99","8,19","1,06","0,7203","1,27",0,0,"0,5447","1,87","2,61","1,99","8,07",0,0,0,0,0,0,0,"0,123",0,"0,123","0,1405","0,0872","0,13",0,0,"0,068","0,2192","0,3551","0,2172","0,1436","0,0886","0,132",0,0,"0,0682","0,2212","0,3463","0,2206",0,0,0,0,0,0,0,1,0,"1,28","1,27","65,74","66,67",,
tienda_mes,4472,1/7/2026,GLOBAL,Liebre,27,,191.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2961","0,2866"
tienda_mes,4472,1/7/2026,SECOS,Veterana,27,768,106.277,"137,89","1,46","8,87","20,52",0,0,"1,14","1,07","3,62","29,39","36,68","1,42","8,79","20,45",0,0,"1,13","1,04","2,68","29,24","35,52","0,0334","0,0809","0,0708",0,0,"0,0093","0,0263","0,9443","0,1517","1,16","0,0397","0,242","0,559",0,0,"0,0312","0,0292","0,099","0,801","0,0401","0,2475","0,5754",0,0,"0,0319","0,0294","0,0757","0,8229","0,0254","0,0637","0,0878",0,0,"0,0045","0,0175","0,801","0,1515","0,2665","0,2581","226,06","233,55",,
tienda_mes,4472,1/7/2026,REFRIGERADO,Veterana,27,290,30.058,"103,14","1,18","6,07","10,1",0,0,"0,8338","1,94","3,62","16,17","23,74","1,15","5,85","9,99",0,0,"0,8338","1,94","2,86","15,84","22,63","0,0294","0,2187","0,1051",0,0,0,0,"0,7628","0,3238","1,12","0,0499","0,255","0,4255",0,0,"0,0352","0,0816","0,1528","0,6805","0,051","0,2583","0,4412",0,0,"0,037","0,0855","0,1271","0,6995","0,0149","0,1075","0,0738",0,0,0,0,"0,8038","0,1813","0,2319","0,2214","262,27","275,92",,
tienda_mes,4472,1/7/2026,CONGELADO,Veterana,27,254,11.974,"46,89","1,16","3,2","7,41",0,0,"1,21","2,28","3,68","10,6","18,93","1,13","3,2","7,37",0,0,"1,21","2,24","3,09","10,57","18,24","0,0294",0,"0,0352",0,0,0,"0,0356","0,5924","0,0352","0,6926","0,0611","0,1693","0,3904",0,0,"0,064","0,1205","0,1947","0,5597","0,0618","0,1752","0,4034",0,0,"0,0665","0,1229","0,1702","0,5786","0,0667",0,"0,0384",0,0,0,"0,027","0,8679","0,0384","0,4067","0,3918","149,15","154,65",,
tienda_mes,4472,1/7/2026,FRESCOS,Veterana,27,287,21.018,"73,36","1,16",0,0,"19,07","1,09","1,03","4,62","2,76","19,07","29,73","1,16",0,0,"19,05","1,09","0,999","4,57","2,09","19,05","28,95",0,0,0,"0,0231",0,"0,0264","0,0511","0,6732","0,0231","0,7737","0,0393",0,0,"0,6414","0,0364","0,0344","0,1557","0,0928","0,6414","0,0403",0,0,"0,6571","0,0374","0,0343","0,1582","0,0728","0,6571",0,0,0,"0,0625",0,"0,0625","0,0211","0,8539","0,0625","0,4059","0,3953","149,04","152,8",,
tienda_mes,4472,1/7/2026,FYV,Veterana,27,223,16.706,"74,27","1,6",0,0,"9,76","4,15","1,22","4,23","2,54","9,76","23,5","1,6",0,0,"9,62","4,15","1,22","4,23","2,05","9,62","22,88",0,0,0,"0,1319",0,0,0,"0,4876","0,1319","0,6194","0,0683",0,0,"0,4144","0,176","0,0518","0,1805","0,109","0,4144","0,0702",0,0,"0,4204","0,1807","0,0533","0,1857","0,0898","0,4204",0,0,0,"0,192",0,0,0,"0,808","0,192","0,3244","0,3158","189,09","194,24",,
tienda_mes,4472,1/7/2026,HORNO,Veterana,27,152,3.939,"25,86","0,7359","1,4","1,89",0,0,"0,6992","3,87","0,4705","3,29","9,06","0,6576","1,4","1,88",0,0,"0,6992","3,87","0,4705","3,28","8,98","0,0782",0,"0,0072",0,0,0,0,0,"0,0072","0,0854","0,0801","0,1533","0,209",0,0,"0,0771","0,4288","0,0518","0,3622","0,0731","0,1549","0,2098",0,0,"0,0775","0,4326","0,0521","0,3647","0,5",0,"0,5",0,0,0,0,0,"0,5","0,3538","0,3502","172,36","173,72",,
tienda_mes,4472,1/7/2026,PENDIENTES,Veterana,27,129,1.214,"10,02","1,07","1,33","1,99",0,0,"0,586","3,05","2,77","3,32","10,79","1,07","1,13","1,99",0,0,"0,586","3,05","1,86","3,12","9,68",0,"0,2005",0,0,0,0,0,"0,9155","0,2005","1,12","0,1021","0,1164","0,1789",0,0,"0,0565","0,2834","0,2627","0,2953","0,1127","0,1139","0,1973",0,0,"0,0649","0,3114","0,1999","0,3111",0,"0,0909",0,0,0,0,0,"0,9091","0,0909","1,49","1,34","51,86","59,43",,
tienda_mes,4480,1/7/2026,GLOBAL,Liebre,27,,183.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2989","0,2788"
tienda_mes,4480,1/7/2026,SECOS,Veterana,27,714,99.682,"139,1","1,16","9,54","20,03",0,0,"0,417","0,5714","4,45","29,57","36,16","1,16","9,45","19,89",0,0,"0,417","0,5714","2,32","29,35","33,81",0,"0,0868","0,134",0,0,0,0,"2,13","0,2208","2,35","0,0322","0,2639","0,5535",0,0,"0,0116","0,0158","0,123","0,8174","0,0343","0,2799","0,5877",0,0,"0,0123","0,0169","0,0688","0,8676",0,"0,0323","0,0571",0,0,0,0,"0,9106","0,0894","0,2614","0,2444","231,1","247,05",,
tienda_mes,4480,1/7/2026,REFRIGERADO,Veterana,27,300,32.761,"108,63","0,9578","6,26","12,36",0,0,"1,06","2,49","3,52","18,62","26,66","0,8768","6,18","12,22",0,0,"1,04","2,49","2,5","18,4","25,31","0,081","0,0865","0,141",0,0,"0,0212",0,"1,02","0,2275","1,35","0,0358","0,2335","0,4655",0,0,"0,0399","0,0938","0,1316","0,699","0,0344","0,2422","0,484",0,0,"0,0412","0,0986","0,0996","0,7262","0,0693","0,1327","0,1391",0,0,"0,0067",0,"0,6523","0,2718","0,2463","0,2336","246,63","259,37",,
tienda_mes,4480,1/7/2026,CONGELADO,Veterana,27,233,10.167,"43,28","1,12","2,45","7,24",0,0,"0,7109","2,13","4,54","9,69","18,19","1,12","2,45","7,17",0,0,"0,7109","2,07","1,75","9,62","15,28",0,0,"0,0652",0,0,0,"0,057","2,79","0,0652","2,92","0,062","0,1339","0,3982",0,0,"0,039","0,1165","0,2505","0,5321","0,0738","0,1587","0,4753",0,0,"0,0456","0,135","0,1116","0,634",0,0,"0,0219",0,0,0,"0,0218","0,9563","0,0219","0,4241","0,3557","143,46","172,5",,
tienda_mes,4480,1/7/2026,FRESCOS,Veterana,27,286,20.129,"70,01","1,37",0,0,"18,86","1,13",1,"3,93","3,55","18,86","29,85","1,37",0,0,"18,63","1,13",1,"3,93","2,41","18,63","28,47",0,0,0,"0,2364",0,0,0,"1,14","0,2364","1,38","0,046",0,0,"0,6306","0,0381","0,0337","0,1319","0,1197","0,6306","0,0483",0,0,"0,653","0,0398","0,0353","0,1384","0,0852","0,653",0,0,0,"0,1827",0,0,0,"0,8173","0,1827","0,4288","0,4085",142,"148,72",,
tienda_mes,4480,1/7/2026,FYV,Veterana,27,234,18.160,"77,37","1,2",0,0,"12,6","5,05","1,48","3,1","3,27","12,6","26,69","1,17",0,0,"12,57","4,98","1,43","3,1","1,93","12,57","25,18","0,0277",0,0,"0,0268","0,0668","0,0473",0,"1,35","0,0268","1,52","0,0449",0,0,"0,4723","0,1897","0,0554","0,1168","0,1208","0,4723","0,0467",0,0,"0,4984","0,1981","0,057","0,1237","0,0762","0,4984","0,0088",0,0,"0,0099","0,0387","0,0151",0,"0,9274","0,0099","0,3489","0,3284","175,59","185,04",,
tienda_mes,4480,1/7/2026,HORNO,Veterana,27,122,2.517,"20,68","0,4564","0,9752","2,27",0,0,"0,5149","3,53","3,09","3,25","10,84","0,4564","0,9752","2,27",0,0,"0,5149","3,53","1,16","3,25","8,91",0,0,0,0,0,0,0,"1,93",0,"1,93","0,0431","0,0925","0,2121",0,0,"0,0468","0,3326","0,2728","0,3047","0,0507","0,1098","0,2549",0,0,"0,0579","0,4","0,1267","0,3647",0,0,0,0,0,0,0,1,0,"0,5351","0,4373","119,02","142,51",,
tienda_mes,4480,1/7/2026,PENDIENTES,Veterana,24,47,161,"3,66","0,948","0,4577","0,4911",0,0,"0,794","1,37","3,91","0,9489","7,97","0,948","0,4577","0,4911",0,0,"0,794","1,37","1,82","0,9489","5,88",0,0,0,0,0,0,0,"2,09",0,"2,09","0,1316","0,0667","0,0607",0,0,"0,1051","0,1569","0,479","0,1274","0,1762","0,0901","0,0688",0,0,"0,1535","0,2102","0,3012","0,1589",0,0,0,0,0,0,0,1,0,"3,65","2,3",26,"35,41",,
tienda_mes,4491,1/7/2026,GLOBAL,Liebre,27,,124.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3144","0,2946"
tienda_mes,4491,1/7/2026,SECOS,Veterana,27,509,69.318,"134,77","1,97","10,79","22,48",0,0,"0,9777","1,16","3,52","33,26","40,9","1,89","10,67","22,15",0,0,"0,9561","1,13","2,59","32,82","39,39","0,0851","0,1123","0,3281",0,0,"0,0216","0,0357","0,9257","0,4404","1,51","0,0484","0,2638","0,5494",0,0,"0,0238","0,0285","0,0861","0,8132","0,0481","0,2711","0,5621",0,0,"0,0242","0,0286","0,066","0,8332","0,0664","0,0546","0,228",0,0,"0,0385","0,0385","0,574","0,2826","0,3052","0,2938","197,77","205,37",,
tienda_mes,4491,1/7/2026,REFRIGERADO,Veterana,27,197,19.463,"97,96","0,9741","4,9","9,91",0,0,"0,8442","1,99","3,65","14,81","22,27","0,9741","4,9","9,66",0,0,"0,8442","1,99","2,37","14,56","20,74",0,0,"0,2512",0,0,0,0,"1,28","0,2512","1,53","0,0439","0,2188","0,4454",0,0,"0,0376","0,0892","0,1652","0,6642","0,047","0,235","0,4668",0,0,"0,0405","0,0959","0,1149","0,7018",0,0,"0,1945",0,0,0,0,"0,8055","0,1945","0,2297","0,2137","264,93","284,47",,
tienda_mes,4491,1/7/2026,CONGELADO,Veterana,27,161,6.704,"41,26","1,16","2,53","6,26",0,0,"0,3801","1,92","4,72","8,79","16,97","1,06","2,53","6,19",0,0,"0,3801","1,92","2,61","8,72","14,69","0,1031",0,"0,0673",0,0,0,0,"2,11","0,0673","2,28","0,0671","0,1495","0,3721",0,0,"0,0227","0,1149","0,2737","0,5215","0,0718","0,1693","0,4244",0,0,"0,0259","0,1318","0,1769","0,5936","0,0262",0,"0,0106",0,0,0,0,"0,9632","0,0106","0,4154","0,3603","147,94","170,01",,
tienda_mes,4491,1/7/2026,FRESCOS,Veterana,27,195,13.683,"69,7","1,19",0,0,"16,79","1,11","0,8788","3,5",5,"16,79","28,47","1,1",0,0,"16,35","1,11","0,8788","3,43",2,"16,35","24,86","0,0919",0,0,"0,4414",0,0,"0,0757",3,"0,4414","3,61","0,0421",0,0,"0,591","0,0391","0,0307","0,1232","0,174","0,591","0,0444",0,0,"0,6572","0,0444","0,0352","0,1379","0,0808","0,6572","0,0266",0,0,"0,095",0,0,"0,0159","0,8625","0,095","0,413","0,3597","147,7","168,33",,
tienda_mes,4491,1/7/2026,FYV,Veterana,27,161,13.570,"82,67","1,68",0,0,"10,27","4,92","1,76","3,55","2,67","10,27","24,84","1,6",0,0,"9,86","4,8","1,76","3,55","1,59","9,86","23,15","0,0823",0,0,"0,4038","0,1194",0,0,"1,08","0,4038","1,69","0,0674",0,0,"0,4118","0,198","0,071","0,1448","0,107","0,4118","0,0684",0,0,"0,4247","0,2074","0,0757","0,1544","0,0695","0,4247","0,043",0,0,"0,1767","0,058",0,0,"0,7223","0,1767","0,3143","0,2941","200,33","214,62",,
tienda_mes,4491,1/7/2026,HORNO,Veterana,27,85,1.562,"18,62","0,2578","0,9637","1,84",0,0,"0,5813","3,91","0,3671","2,8","7,92","0,2578","0,9637","1,84",0,0,"0,5813","3,91","0,3671","2,8","7,92",0,0,0,0,0,0,0,0,0,0,"0,0322","0,1233","0,2252",0,0,"0,0764","0,4958","0,0471","0,3485","0,0322","0,1233","0,2252",0,0,"0,0764","0,4958","0,0471","0,3485",,,,,,,,,,"0,4395","0,4395","144,47","144,47",,
tienda_mes,4491,1/7/2026,PENDIENTES,Veterana,25,60,252,"4,17","0,455","0,3836","0,4668",0,0,"0,6182","1,87","3,44","0,8504","7,24","0,455","0,3836","0,4668",0,0,"0,6182","1,87","1,68","0,8504","5,47",0,0,0,0,0,0,0,"1,76",0,"1,76","0,0737","0,0469","0,0427",0,0,"0,1282","0,2865","0,422","0,0897","0,1033","0,0667","0,0554",0,0,"0,1625","0,3557","0,2563","0,1221",0,0,0,0,0,0,0,1,0,"2,31","1,71","40,44","53,87",,
tienda_mes,4534,1/7/2026,GLOBAL,Liebre,27,,65.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2955","0,2836"
tienda_mes,4534,1/7/2026,SECOS,Veterana,27,295,38.493,"129,15","1,06","9,66","19,15",0,0,"1,27","1,39","3,78","28,8","36,31","1,06","9,63","18,92",0,0,"1,27","1,37","2,73","28,55","34,98",0,"0,0272","0,2301",0,0,0,"0,0176","1,05","0,2572","1,33","0,0295","0,266","0,5268",0,0,"0,0355","0,0384","0,1038","0,7928","0,0305","0,2748","0,5399",0,0,"0,0366","0,0393","0,0789","0,8146",0,"0,0081","0,1202",0,0,0,"0,0136","0,8582","0,1283","0,2821","0,2723","213,95","221,58",,
tienda_mes,4534,1/7/2026,REFRIGERADO,Veterana,27,121,10.687,"87,39","0,5411","3,88","8,98",0,0,"0,45","1,99","2,74","12,86","18,59","0,5411","3,88","8,98",0,0,"0,45","1,99","2,49","12,86","18,33",0,0,0,0,0,0,0,"0,2595",0,"0,2595","0,0296","0,2081","0,4847",0,0,"0,0246","0,1062","0,1469","0,6927","0,03","0,2105","0,4906",0,0,"0,0248","0,1076","0,1365","0,7011",0,0,0,0,0,0,0,1,0,"0,2152","0,2125","282,35","285,68",,
tienda_mes,4534,1/7/2026,CONGELADO,Veterana,27,111,4.302,"38,52","0,5114","2,01","4,55",0,0,"0,4726","1,69","2,64","6,56","11,88","0,5114","2,01","4,55",0,0,"0,4726","1,69","2,1","6,56","11,34",0,0,0,0,0,0,0,"0,5413",0,"0,5413","0,0449","0,1668","0,3837",0,0,"0,0405","0,1449","0,219","0,5505","0,0466","0,1741","0,4003",0,0,"0,0429","0,1505","0,1856","0,5743",0,0,0,0,0,0,0,1,0,"0,3156","0,2999","196,65","204,95",,
tienda_mes,4534,1/7/2026,FRESCOS,Veterana,27,118,6.561,"55,37","0,5884",0,0,"11,56","0,6807","0,4765","2,86","4,51","11,56","20,68","0,5884",0,0,"11,56","0,6807","0,4765","2,86","2,75","11,56","18,92",0,0,0,0,0,0,0,"1,77",0,"1,77","0,0297",0,0,"0,5682","0,0337","0,0235","0,1382","0,2068","0,5682","0,0319",0,0,"0,613","0,0364","0,0254","0,1492","0,1442","0,613",0,0,0,0,0,0,0,1,0,"0,3743","0,3443","164,18","176,86",,
tienda_mes,4534,1/7/2026,FYV,Veterana,27,91,4.437,"48,54","0,8111",0,0,"5,91","2,62","0,8586","2,4","2,61","5,91","15,21","0,8111",0,0,"5,79","2,62","0,8586","2,32","2,16","5,79","14,57",0,0,0,"0,1145",0,0,"0,0805","0,4516","0,1145","0,6466","0,0527",0,0,"0,3891","0,1725","0,058","0,1597","0,1681","0,3891","0,0546",0,0,"0,3968","0,1786","0,06","0,1609","0,149","0,3968",0,0,0,"0,3333",0,0,"0,1667","0,5","0,3333","0,3318","0,3184","192,58","199,98",,
tienda_mes,4534,1/7/2026,HORNO,Veterana,27,55,617,"11,23","0,4281",1,"1,74",0,0,"1,32","3,57","0,025","2,74","8,08","0,4281",1,"1,62",0,0,"1,32","3,57","0,025","2,63","7,97",0,0,"0,1129",0,0,0,0,0,"0,1129","0,1129","0,0558","0,124","0,2021",0,0,"0,1856","0,4303","0,0022","0,3261","0,0562","0,1252","0,1944",0,0,"0,1869","0,4351","0,0022","0,3196",0,0,1,0,0,0,0,0,1,"0,8102","0,7969","83,58","84,29",,
tienda_mes,4534,1/7/2026,PENDIENTES,Veterana,27,91,851,"8,5","0,4182","0,9994","2,71",0,"0,0522","0,3658","1,7","1,28","3,71","7,52","0,4182","0,9994","2,27",0,"0,0522","0,3658","1,7","0,8581","3,26","6,65",0,0,"0,4428",0,0,0,0,"0,4257","0,4428","0,8685","0,0555","0,1372","0,3508",0,"0,0109","0,0535","0,236","0,156","0,4881","0,0619","0,1481","0,336",0,"0,0109","0,0591","0,2613","0,1227","0,4842",0,0,"0,4286",0,0,0,0,"0,5714","0,4286","1,13","1,02","72,89","79,8",,
tienda_mes,4544,1/7/2026,GLOBAL,Liebre,27,,190.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3195","0,3094"
tienda_mes,4544,1/7/2026,SECOS,Veterana,27,721,109.237,"150,43","1,06","13,21","24,73",0,0,"0,701","0,9381","4,59","37,94","45,23","1,05","13,2","24,68",0,0,"0,701","0,9306","2,75","37,88","43,32","0,0077","0,0119","0,0501",0,0,0,"0,0075","1,84","0,062","1,92","0,0234","0,2917","0,5467",0,0,"0,0155","0,0209","0,1019","0,8384","0,0243","0,3043","0,5698",0,0,"0,0161","0,0216","0,0639","0,874","0,0052","0,005","0,0262",0,0,0,"0,0033","0,9603","0,0312","0,3016","0,2888","199,95","208,81",,
tienda_mes,4544,1/7/2026,REFRIGERADO,Veterana,27,284,30.806,"108,32","1,01","7,72","13,09",0,0,"1,27","2,4","3,58","20,81","29,08","1,01","7,69","13,06",0,0,"1,24","2,4","2,94","20,76","28,35",0,"0,0329","0,0242",0,0,"0,0248",0,"0,6442","0,0571","0,7261","0,0347","0,2655","0,4499",0,0,"0,0434","0,0824","0,1241","0,7153","0,0356","0,2715","0,4605",0,0,"0,0436","0,0844","0,1042","0,732",0,"0,0203","0,0556",0,0,"0,0153",0,"0,9088","0,0759","0,2692","0,2627","224,25","230,43",,
tienda_mes,4544,1/7/2026,CONGELADO,Veterana,27,246,13.364,"54,07","0,9343","4,06","8,21",0,0,"0,955","2,2","2,8","12,27","19,16","0,9343","4,06","8,21",0,0,"0,955","2,2","2,6","12,27","18,96",0,0,0,0,0,0,0,"0,2001",0,"0,2001","0,0486","0,2123","0,4287",0,0,"0,0496","0,1146","0,1463","0,6409","0,0492","0,2146","0,4331",0,0,"0,0501","0,1159","0,1371","0,6477",0,0,0,0,0,0,0,1,0,"0,3571","0,3532","169,88","171,7",,
tienda_mes,4544,1/7/2026,FRESCOS,Veterana,27,265,19.639,"73,91","0,9561",0,0,"18,04","1,23","1,36","4,11","3,28","18,04","28,98","0,9561",0,0,"18,04","1,23","1,36","4,11","2,57","18,04","28,27",0,0,0,0,0,0,0,"0,7109",0,"0,7109","0,0332",0,0,"0,6227","0,0424","0,0469","0,142","0,1128","0,6227","0,034",0,0,"0,638","0,0434","0,0481","0,1456","0,091","0,638",0,0,0,0,0,0,0,1,0,"0,3938","0,3842","153,45","157,21",,
